libId,CATEGORY,TOTAL_READS,PF_READS,PCT_PF_READS,PF_NOISE_READS,PF_READS_ALIGNED,PCT_PF_READS_ALIGNED,PF_ALIGNED_BASES,PF_HQ_ALIGNED_READS,PF_HQ_ALIGNED_BASES,PF_HQ_ALIGNED_Q20_BASES,PF_HQ_MEDIAN_MISMATCHES,PF_MISMATCH_RATE,PF_HQ_ERROR_RATE,PF_INDEL_RATE,MEAN_READ_LENGTH,READS_ALIGNED_IN_PAIRS,PCT_READS_ALIGNED_IN_PAIRS,BAD_CYCLES,STRAND_BALANCE,PCT_CHIMERAS,PCT_ADAPTER,SAMPLE,LIBRARY,READ_GROUP,PF_BASES,PF_ALIGNED_BASES,RIBOSOMAL_BASES,CODING_BASES,UTR_BASES,INTRONIC_BASES,INTERGENIC_BASES,IGNORED_READS,CORRECT_STRAND_READS,INCORRECT_STRAND_READS,PCT_RIBOSOMAL_BASES,PCT_CODING_BASES,PCT_UTR_BASES,PCT_INTRONIC_BASES,PCT_INTERGENIC_BASES,PCT_MRNA_BASES,PCT_USABLE_BASES,PCT_CORRECT_STRAND_READS,MEDIAN_CV_COVERAGE,MEDIAN_5PRIME_BIAS,MEDIAN_3PRIME_BIAS,MEDIAN_5PRIME_TO_3PRIME_BIAS,SAMPLE,LIBRARY,READ_GROUP,fastq_total_reads,reads_aligned_sam,aligned,reads_with_mult_align,algn_seg_with_mult_algn,no_feature,ambiguous,too_low_aQual,not_aligned,alignment_not_unique,LIBRARY,UNPAIRED_READS_EXAMINED,READ_PAIRS_EXAMINED,UNMAPPED_READS,UNPAIRED_READ_DUPLICATES,READ_PAIR_DUPLICATES,READ_PAIR_OPTICAL_DUPLICATES,PERCENT_DUPLICATION,ESTIMATED_LIBRARY_SIZE,mapped_reads_w_dups
lib1568_D1G9TACXX,UNPAIRED,10462716,10462716,1,0,10462716,1,478061567,9169773,422123402,418752652,0,0.007961,0.004225,0.00003,48.694978,0,0,0,0.500523,0,0,,,,509481723,509471218,2831543,249318388,205691494,33954689,17675345,0,3272249,3257619,0.005558,0.489367,0.403735,0.066647,0.034694,0.893102,0.893084,0.50112,0.452493,0.614833,0.677935,0.850071,,,,11210725,10462719,93.3%,1292944,12.4%,626260,533132,0,0,4935643,Unknown Library,10462716,0,0,4517813,0,0,0.431801,,0.933277
lib1569_D1G9TACXX,UNPAIRED,10318181,10318181,1,0,10318181,1,467177022,9112406,415642328,410011047,0,0.00993,0.006668,0.000036,48.722909,0,0,0,0.500829,0,0,,,,502731790,502720112,5288432,235403654,207026322,37435522,17566602,0,3172055,3126338,0.01052,0.46826,0.411812,0.074466,0.034943,0.880072,0.880052,0.503629,0.449441,0.585411,0.654859,0.831173,,,,10983921,10318184,93.9%,1205776,11.7%,714493,493934,0,0,4479380,Unknown Library,10318181,0,0,4396484,0,0,0.426091,,0.939390
lib1570_D1G9TACXX,UNPAIRED,10887457,10887457,1,0,10887457,1,492942005,9309329,423972775,420430146,0,0.007094,0.004878,0.000038,48.683797,0,0,0,0.501056,0,0,,,,530042744,530028747,5859321,226429222,256887576,24824224,16028803,0,3408267,3382142,0.011055,0.427202,0.484667,0.046836,0.030241,0.911869,0.911845,0.501924,0.570622,0.425806,0.723096,0.560672,,,,11825253,10887460,92.1%,1578129,14.5%,427046,608960,0,0,5450039,Unknown Library,10887457,0,0,6105941,0,0,0.560823,,0.920695
lib1573_D1G9TACXX,UNPAIRED,10297845,10297845,1,0,10297845,1,464850060,8259585,378930795,375878806,0,0.017086,0.005003,0.000039,48.682383,0,0,0,0.500758,0,0,,,,501323638,501311022,3365183,206800363,230731515,28840317,31573905,0,3097558,3037747,0.006713,0.412519,0.460256,0.05753,0.062983,0.872775,0.872753,0.504874,0.600618,0.398246,0.789886,0.517009,,,,12032808,10297848,85.6%,2038261,19.8%,357670,565227,0,0,9202524,Unknown Library,10297845,0,0,6904040,0,0,0.670435,,0.855814
lib1574_D1G9TACXX,UNPAIRED,11967507,11967507,1,0,11967507,1,549482523,10317571,477102701,470141174,0,0.011205,0.00742,0.000035,48.727735,0,0,0,0.500447,0,0,,,,583149506,583135979,3203008,286871397,249850697,24106175,19104907,0,3834888,3776699,0.005493,0.491946,0.42846,0.041339,0.032762,0.920406,0.920385,0.503822,0.472176,0.570567,0.633509,0.84271,,,,12785060,11967510,93.6%,1649937,13.8%,392531,623883,0,0,6261692,Unknown Library,11967507,0,0,5780283,0,0,0.482998,,0.936054
lib1577_D1G9TACXX,UNPAIRED,8486299,8486299,1,0,8486299,1,390414699,7338314,340026056,335186150,0,0.01146,0.007478,0.000032,48.722446,0,0,0,0.501013,0,0,,,,413473249,413465143,2226769,204322671,175750914,17719617,13445310,0,2703377,2678413,0.005386,0.494171,0.425068,0.042856,0.032519,0.91924,0.919222,0.502319,0.469546,0.595725,0.665731,0.839647,,,,9144878,8486302,92.8%,1147986,13.5%,289284,456693,0,0,4398437,Unknown Library,8486299,0,0,3783450,0,0,0.44583,,0.927984
lib1582_D1G9TACXX,UNPAIRED,11001150,11001150,1,0,11001150,1,505431820,9423811,435873138,432316930,0,0.008005,0.004276,0.000033,48.686318,0,0,0,0.50063,0,0,,,,535605484,535592853,2375666,264545550,227745606,23285414,17640811,0,3490648,3488014,0.004436,0.49393,0.425222,0.043476,0.032937,0.919152,0.91913,0.500189,0.48624,0.592532,0.663742,0.846607,,,,11713141,11001153,93.9%,1577340,14.3%,385862,581481,0,0,5916009,Unknown Library,11001150,0,0,5098214,0,0,0.463426,,0.939214
lib3218_C3JK4ACXX,UNPAIRED,17723838,17723838,1,0,17723838,1,675364632,2478048,113750604,112974691,0,0.202605,0.005584,0.000055,48.870433,0,0,0,0.501787,0,0,,,,866171633,866163698,4500140,62568835,66791445,214692598,517610874,0,950975,919307,0.005195,0.072237,0.077112,0.247866,0.59759,0.149349,0.149347,0.508466,0.543766,0.543371,0.623723,0.811584,,,,18212096,17723841,97.3%,15245791,86.0%,228298,147292,0,0,116390948,Unknown Library,17723838,0,0,15584517,0,0,0.879297,,0.973190
lib3220_C3JK4ACXX,UNPAIRED,16854566,16854566,1,0,16854566,1,756601382,12625156,585334574,581322486,0,0.032637,0.005261,0.000048,49.222283,0,0,0,0.501029,0,0,,,,829620214,829596930,8541119,328476343,328668429,68452415,95459357,0,4571705,4533419,0.010296,0.395947,0.396178,0.082513,0.115067,0.792125,0.792103,0.502102,0.498616,0.531295,0.628783,0.737999,,,,17727710,16854569,95.1%,4229411,25.1%,700659,843475,0,0,23842711,Unknown Library,16854566,0,0,9548034,0,0,0.566495,,0.950747
lib3223_C3JK4ACXX,UNPAIRED,15745318,15745318,1,0,15745318,1,707604294,11645560,542194661,538524768,0,0.034632,0.004965,0.000049,49.226258,0,0,0,0.500821,0,0,,,,775083090,775061480,7154568,309302228,301251293,62667131,94686757,0,4254220,4220299,0.009231,0.399068,0.388681,0.080854,0.122167,0.787749,0.787727,0.502001,0.488797,0.54837,0.609115,0.809922,,,,16543193,15745321,95.2%,4099759,26.0%,564287,770309,0,0,23693169,Unknown Library,15745318,0,0,8787922,0,0,0.558129,,0.951770
lib3240_C3JK4ACXX,UNPAIRED,15993308,15993308,1,0,15993308,1,723009926,11378921,533847268,530436240,0,0.036045,0.004848,0.000051,49.252273,0,0,0,0.501229,0,0,,,,787706767,787682950,5038069,294205175,329650810,58393623,100395619,0,4290506,4257016,0.006396,0.373507,0.418507,0.074133,0.127457,0.792014,0.79199,0.501959,0.568131,0.465513,0.670974,0.619457,,,,16840092,15993311,95.0%,4614388,28.9%,392488,816080,0,0,26216398,Unknown Library,15993308,0,0,9715145,0,0,0.607451,,0.949716
lib3242_C3JK4ACXX,UNPAIRED,14892904,14892904,1,0,14892904,1,677370991,11345110,529733175,526031026,0,0.026315,0.004776,0.000044,49.230329,0,0,0,0.500841,0,0,,,,733182571,733161382,4303380,301400785,311661480,46764570,69031483,0,4261517,4231735,0.00587,0.411097,0.425093,0.063785,0.094156,0.83619,0.836166,0.501753,0.513831,0.525487,0.640616,0.750999,,,,15756538,14892907,94.5%,3547795,23.8%,423839,776455,0,0,18541482,Unknown Library,14892904,0,0,8229959,0,0,0.552609,,0.945189
lib3243_C3JK4ACXX,UNPAIRED,15646167,15646167,1,0,15646167,1,717061905,12394223,581123428,576993885,0,0.022269,0.004313,0.000041,49.24341,0,0,0,0.5008,0,0,,,,770470620,770449514,2624215,339901675,322136374,43306332,62481159,0,4620385,4568855,0.003406,0.441173,0.418115,0.056209,0.081097,0.859288,0.859264,0.502804,0.481634,0.5561,0.618204,0.810599,,,,16428883,15646170,95.2%,3251945,20.8%,423734,827868,0,0,16622228,Unknown Library,15646167,0,0,8199039,0,0,0.524029,,0.952357
lib3247_C3JK4ACXX,UNPAIRED,14848091,14848091,1,0,14848091,1,678694765,11526865,540506482,536760384,0,0.0251,0.004597,0.00004,49.24826,0,0,0,0.50093,0,0,,,,731242651,731223884,3625835,324287738,289832609,46960254,66517747,0,4282360,4260341,0.004959,0.443486,0.396366,0.064221,0.090968,0.839853,0.839831,0.501289,0.468631,0.607745,0.596004,0.886526,,,,15596537,14848094,95.2%,3321227,22.4%,467639,744976,0,0,17576168,Unknown Library,14848091,0,0,7634487,0,0,0.514173,,0.952012
lib3254_C3JK4ACXX,UNPAIRED,14275341,14275341,1,0,14275341,1,651677428,11200921,522956450,519816971,0,0.022782,0.004639,0.00004,49.297649,0,0,0,0.500667,0,0,,,,703740753,703722358,5279188,303805479,293493777,43184815,57959551,0,4140857,4111705,0.007502,0.431712,0.417059,0.061366,0.082361,0.848771,0.848749,0.501766,0.494856,0.540115,0.609986,0.766366,,,,15014055,14275344,95.1%,3074421,21.5%,443461,759390,0,0,15577909,Unknown Library,14275341,0,0,7559307,0,0,0.529536,,0.950799
lib3256_C3JK4ACXX,UNPAIRED,13980957,13980957,1,0,13980957,1,635924903,10857997,505505883,502324075,0,0.024469,0.005133,0.000043,49.289501,0,0,0,0.501019,0,0,,,,689114395,689095838,6344389,293158431,279547314,49237626,60808637,0,3961700,3931755,0.009207,0.425425,0.405673,0.071453,0.088244,0.831097,0.831075,0.501897,0.489802,0.577916,0.598067,0.837389,,,,14734897,13980960,94.9%,3122961,22.3%,560909,739189,0,0,16136389,Unknown Library,13980957,0,0,7251619,0,0,0.518678,,0.948833
lib3265_C3JK4ACXX,UNPAIRED,14180614,14180614,1,0,14180614,1,640264819,10780077,499458896,496397378,0,0.027098,0.005061,0.000045,49.283827,0,0,0,0.50049,0,0,,,,698874921,698854387,5323508,298508220,279119933,48797170,67106043,0,4029036,4006025,0.007617,0.427139,0.399396,0.069825,0.096023,0.826536,0.826511,0.501432,0.494971,0.615102,0.610275,0.864032,,,,14917677,14180617,95.1%,3400538,24.0%,480541,694851,0,0,17876531,Unknown Library,14180614,0,0,7545385,0,0,0.532092,,0.950591
lib3266_C3JK4ACXX,UNPAIRED,15568323,15568323,1,0,15568323,1,695211048,12027436,551138943,547996572,0,0.027371,0.005168,0.000043,49.281623,0,0,0,0.500634,0,0,,,,767232228,767210653,10215896,317443343,302702086,61941338,74908944,0,4310201,4281220,0.013316,0.413763,0.394549,0.080736,0.097638,0.808312,0.808289,0.501687,0.475295,0.555497,0.621409,0.809188,,,,16369377,15568326,95.1%,3540888,22.7%,724002,764838,0,0,18873645,Unknown Library,15568323,0,0,8261356,0,0,0.530652,,0.951064
lib3274_C3JK4ACXX,UNPAIRED,14840739,14840739,1,0,14840739,1,660399117,10775199,498571795,495753198,0,0.039676,0.005025,0.000044,49.263196,0,0,0,0.500653,0,0,,,,731102230,731083171,7398309,281055992,276144263,65666800,100818448,0,3881719,3850668,0.01012,0.384438,0.377719,0.089821,0.137903,0.762157,0.762137,0.502008,0.491853,0.542269,0.636972,0.773426,,,,15549569,14840742,95.4%,4065541,27.4%,582953,698356,0,0,24360412,Unknown Library,14840739,0,0,8309587,0,0,0.559917,,0.954415
lib3277_C3JK4ACXX,UNPAIRED,15568220,15568220,1,0,15568220,1,701029947,11477742,536266725,533199920,0,0.035795,0.004604,0.00004,49.253844,0,0,0,0.500512,0,0,,,,766794678,766774875,5453622,308851150,290081440,65039724,97349432,0,4152228,4132994,0.007112,0.402792,0.378314,0.084822,0.12696,0.781106,0.781086,0.501161,0.478172,0.571563,0.615704,0.848948,,,,16323705,15568223,95.4%,4090479,26.3%,599526,739144,0,0,23897628,Unknown Library,15568220,0,0,8502216,0,0,0.546126,,0.953719
lib3279_C3JK4ACXX,UNPAIRED,13421739,13421739,1,0,13421739,1,603810392,9787176,455842059,453242403,0,0.034898,0.0051,0.000046,49.279008,0,0,0,0.501085,0,0,,,,661409985,661390745,6247241,252440144,270599388,51257531,80846959,0,3612862,3585159,0.009446,0.381681,0.409137,0.0775,0.122238,0.790818,0.790795,0.501924,0.5315,0.507363,0.67941,0.684796,,,,14174919,13421742,94.7%,3634564,27.1%,421663,670002,0,0,20598013,Unknown Library,13421739,0,0,7552023,0,0,0.562671,,0.946865
lib3280_C3JK4ACXX,UNPAIRED,13547125,13547125,1,0,13547125,1,605004573,9978151,461766552,458987454,0,0.037064,0.005451,0.000043,49.278339,0,0,0,0.500834,0,0,,,,667579820,667563648,8530297,264285476,246502274,61769366,86476926,0,3556861,3537492,0.012778,0.395896,0.369257,0.09253,0.129541,0.765152,0.765134,0.501365,0.465387,0.596571,0.60555,0.843213,,,,14264035,13547128,95.0%,3568975,26.3%,625562,629100,0,0,20969547,Unknown Library,13547125,0,0,7159625,0,0,0.528498,,0.949740
lib3282_C3JK4ACXX,UNPAIRED,14728261,14728261,1,0,14728261,1,670664216,11303522,529071552,526018263,0,0.02697,0.004559,0.000042,49.290334,0,0,0,0.501047,0,0,,,,725960903,725941399,4356834,306794842,291556792,52324105,70909202,0,4146966,4128883,0.006002,0.422617,0.401626,0.072078,0.097679,0.824242,0.82422,0.501093,0.481754,0.586906,0.62536,0.810769,,,,15498846,14728264,95.0%,3424740,23.3%,546619,751646,0,0,18357061,Unknown Library,14728261,0,0,7825454,0,0,0.531322,,0.950281
lib3286_C3JK4ACXX,UNPAIRED,12563993,12563993,1,0,12563993,1,569125834,9302684,433871765,431402220,0,0.0294,0.005013,0.000049,49.290243,0,0,0,0.500774,0,0,,,,619282269,619262946,5488002,231973725,276269474,40664091,64868124,0,3456363,3432760,0.008862,0.374596,0.446126,0.065665,0.104751,0.820723,0.820697,0.501713,0.600274,0.42969,0.681215,0.592852,,,,13311481,12563996,94.4%,3261310,26.0%,318880,669114,0,0,17361823,Unknown Library,12563993,0,0,7234119,0,0,0.575782,,0.943846
lib3292_C3JK4ACXX,UNPAIRED,13279679,13279679,1,0,13279679,1,591964314,9369737,434701908,432056263,0,0.040319,0.005128,0.000045,49.251057,0,0,0,0.500655,0,0,,,,654038233,654020372,6825375,236466913,263639299,55579194,91510099,0,3471024,3448523,0.010436,0.361559,0.403106,0.084981,0.139919,0.764665,0.764644,0.501626,0.563192,0.445089,0.670151,0.631588,,,,13999978,13279682,94.9%,3909943,29.4%,435403,649913,0,0,22849095,Unknown Library,13279679,0,0,7741776,0,0,0.582979,,0.948550
lib3294_C3JK4ACXX,UNPAIRED,13563915,13563915,1,0,13563915,1,611849097,10444208,483711993,480760230,0,0.027368,0.005137,0.000041,49.278604,0,0,0,0.500609,0,0,,,,668410800,668392907,7479649,277456323,269422533,49088952,64946098,0,3818396,3799712,0.01119,0.41511,0.40309,0.073443,0.097168,0.8182,0.818178,0.501226,0.483703,0.561509,0.611415,0.806198,,,,14277654,13563918,95.0%,3119708,23.0%,524710,674752,0,0,16690457,Unknown Library,13563915,0,0,7075752,0,0,0.52166,,0.950010
lib3300_C3JK4ACXX,UNPAIRED,13329984,13329984,1,0,13329984,1,590296434,9679314,446987713,444296903,0,0.042281,0.005312,0.000045,49.250457,0,0,0,0.500448,0,0,,,,656507799,656490100,8133028,244971539,240040552,67230713,96114878,0,3378430,3363696,0.012389,0.373153,0.365642,0.102409,0.146407,0.738796,0.738776,0.501093,0.474856,0.54323,0.618099,0.76126,,,,14023727,13329987,95.1%,3650671,27.4%,669095,603837,0,0,22462041,Unknown Library,13329984,0,0,7186462,0,0,0.53912,,0.950531
lib3303_C3JK4ACXX,UNPAIRED,13323844,13323844,1,0,13323844,1,599456971,9884885,459794751,457047511,0,0.033299,0.004972,0.000046,49.27429,0,0,0,0.50065,0,0,,,,656522952,656504165,5304736,245173749,269113673,58431374,78481073,0,3576879,3558643,0.00808,0.373453,0.409919,0.089004,0.119544,0.783373,0.78335,0.501278,0.525824,0.473813,0.681141,0.6283,,,,14065515,13323847,94.7%,3438960,25.8%,618847,671188,0,0,19461601,Unknown Library,13323844,0,0,7232911,0,0,0.542855,,0.947270
lib3306_C3JK4ACXX,UNPAIRED,13451865,13451865,1,0,13451865,1,609293828,9854412,462872117,460210882,0,0.03504,0.004521,0.00004,49.268139,0,0,0,0.500954,0,0,,,,662748349,662732285,3738181,276428125,248828868,51102808,82634567,0,3584246,3575123,0.005641,0.417104,0.375459,0.077109,0.124688,0.792563,0.792544,0.500637,0.488741,0.580177,0.61318,0.833333,,,,14131305,13451868,95.2%,3597454,26.7%,418786,676155,0,0,20717343,Unknown Library,13451865,0,0,7295167,0,0,0.542316,,0.951920
lib3308_C3JK4ACXX,UNPAIRED,12507995,12507995,1,0,12507995,1,564863023,9303387,433947589,431474030,0,0.031837,0.004554,0.000047,49.270537,0,0,0,0.500958,0,0,,,,616275628,616257556,3571903,237575136,260610105,44115133,70385580,0,3458845,3429672,0.005796,0.385513,0.422892,0.071586,0.114215,0.808404,0.808381,0.502118,0.542201,0.492688,0.653498,0.67278,,,,13198874,12507998,94.8%,3204609,25.6%,366158,633285,0,0,17926694,Unknown Library,12507995,0,0,6882541,0,0,0.550251,,0.947656
lib3310_C3JK4ACXX,UNPAIRED,13312135,13312135,1,0,13312135,1,593224033,9470311,440666654,438164439,0,0.04288,0.004734,0.000043,49.248796,0,0,0,0.500684,0,0,,,,655606624,655590614,4841162,251448516,235681439,64902869,98717053,0,3424235,3401829,0.007384,0.383545,0.359495,0.098999,0.150577,0.74304,0.743022,0.501641,0.466679,0.576617,0.592389,0.843451,,,,13991408,13312138,95.1%,3841825,28.9%,592513,587945,0,0,23585629,Unknown Library,13312135,0,0,7057105,0,0,0.530126,,0.951451
lib3321_C4K47ACXX,UNPAIRED,13551039,13551039,1,0,13551039,1,620940273,10912783,509872869,506544218,0,0.020327,0.00528,0.000043,49.234313,0,0,0,0.500504,0,0,,,,667176102,667160592,4240302,296263174,274055766,43818424,48783241,0,3970464,3955908,0.006356,0.444066,0.410779,0.065679,0.073121,0.854845,0.854825,0.500918,0.473855,0.570694,0.613585,0.813936,,,,14312814,13551042,94.7%,2638257,19.5%,553629,715921,0,0,13040860,Unknown Library,13551039,0,0,6743698,0,0,0.497652,,0.946777
lib3322_C4K47ACXX,UNPAIRED,14071833,14071833,1,0,14071833,1,642487709,11008137,514517923,511213845,0,0.02377,0.005255,0.000043,49.23509,0,0,0,0.500778,0,0,,,,692827964,692810410,3985175,299494398,285744992,44699570,58886540,0,4086653,4064959,0.005752,0.432289,0.412443,0.064519,0.084997,0.844732,0.844711,0.501331,0.490204,0.553617,0.606302,0.789224,,,,14777064,14071836,95.2%,3063697,21.8%,481280,743732,0,0,15733215,Unknown Library,14071833,0,0,7362815,0,0,0.523231,,0.952275
lib3323_C4K47ACXX,UNPAIRED,12401151,12401151,1,0,12401151,1,567526453,9949548,464428750,461316025,0,0.020432,0.005375,0.00004,49.223238,0,0,0,0.500735,0,0,,,,610424806,610410413,4143654,279088232,242705207,40105681,44367947,0,3627886,3621212,0.006788,0.457214,0.39761,0.065703,0.072685,0.854824,0.854804,0.50046,0.472181,0.61839,0.606753,0.896947,,,,13037321,12401154,95.1%,2451604,19.8%,505180,651407,0,0,12047468,Unknown Library,12401151,0,0,6048684,0,0,0.487752,,0.951204
lib3324_C4K47ACXX,UNPAIRED,14100419,14100419,1,0,14100419,1,636504995,11372767,522998729,519640028,0,0.020267,0.005756,0.00004,49.247619,0,0,0,0.500847,0,0,,,,694412057,694394899,8692369,304432582,293938072,38749467,48582937,0,4146827,4115435,0.012518,0.438414,0.423301,0.055803,0.069964,0.861715,0.861694,0.5019,0.506722,0.534463,0.628672,0.761738,,,,14768891,14100422,95.5%,2727653,19.3%,431940,730118,0,0,13227389,Unknown Library,14100419,0,0,7785153,0,0,0.552122,,0.954738
lib3325_C4K47ACXX,UNPAIRED,14305063,14305063,1,0,14305063,1,655592517,11646124,542605779,539087353,0,0.017359,0.005158,0.000036,49.255044,0,0,0,0.500616,0,0,,,,704596501,704579919,3762053,304719851,307178364,44174408,44745469,0,4270524,4250729,0.005339,0.432484,0.435974,0.062696,0.063507,0.868458,0.868438,0.501162,0.512985,0.525571,0.641481,0.742224,,,,15004481,14305066,95.3%,2658940,18.6%,581537,792376,0,0,12389213,Unknown Library,14305063,0,0,7432330,0,0,0.519559,,0.953386
lib3326_C4K47ACXX,UNPAIRED,14191554,14191554,1,0,14191554,1,651281249,11163697,523031109,519617158,0,0.021296,0.005196,0.000035,49.235644,0,0,0,0.501149,0,0,,,,698730302,698715182,3380483,315988828,285053116,41175256,53117674,0,4171522,4153251,0.004838,0.452243,0.407968,0.05893,0.076022,0.86021,0.860192,0.501097,0.504229,0.60561,0.583591,0.891002,,,,14941822,14191557,95.0%,3027858,21.3%,443752,756765,0,0,14957068,Unknown Library,14191554,0,0,7359745,0,0,0.5186,,0.949787
lib3330_C4K47ACXX,UNPAIRED,14308380,14308380,1,0,14308380,1,655998753,11316366,529634101,526179737,0,0.021149,0.005084,0.000042,49.231565,0,0,0,0.500695,0,0,,,,704423942,704406347,3362003,321168483,287047389,39973984,52854746,0,4239098,4230807,0.004773,0.455942,0.407503,0.056748,0.075034,0.863445,0.863423,0.500489,0.486272,0.620277,0.587055,0.886188,,,,15007197,14308383,95.3%,2992015,20.9%,422512,754392,0,0,14783294,Unknown Library,14308380,0,0,7362045,0,0,0.514527,,0.953435
lib3338_C4K47ACXX,UNPAIRED,14673923,14673923,1,0,14673923,1,672777615,11128733,522560761,519127178,0,0.02468,0.00514,0.000041,49.246229,0,0,0,0.502031,0,0,,,,722635378,722616771,3691628,334227866,279718086,42757642,62221781,0,4019980,4008219,0.005109,0.462524,0.38709,0.059171,0.086106,0.849615,0.849593,0.500732,0.524571,0.58271,0.600922,0.850467,,,,15524305,14673926,94.5%,3545191,24.2%,381805,984435,0,0,17660045,Unknown Library,14673923,0,0,8482668,0,0,0.578078,,0.945223
lib3339_C4K47ACXX,UNPAIRED,14455550,14455550,1,0,14455550,1,659745096,11680054,543422892,539805144,0,0.019887,0.005092,0.000039,49.25512,0,0,0,0.500732,0,0,,,,712009853,711991456,5621408,325107596,293856177,37575223,49831469,0,4316328,4268746,0.007895,0.456617,0.412724,0.052775,0.069989,0.869342,0.869319,0.502771,0.473172,0.593129,0.610545,0.837125,,,,15100748,14455553,95.7%,2775497,19.2%,394149,759134,0,0,13633971,Unknown Library,14455550,0,0,7580104,0,0,0.524373,,0.957274
lib3341_C4K47ACXX,UNPAIRED,14576754,14576754,1,0,14576754,1,659766940,11644357,536159298,532687495,0,0.018774,0.005429,0.000039,49.263837,0,0,0,0.500517,0,0,,,,718106836,718088268,5357832,301650448,311793889,50031740,49254720,0,4266124,4243064,0.007461,0.420074,0.4342,0.069674,0.068591,0.854274,0.854252,0.501355,0.539168,0.514506,0.65357,0.697319,,,,15310751,14576757,95.2%,2932398,20.1%,662007,810998,0,0,13662596,Unknown Library,14576754,0,0,7766160,0,0,0.532777,,0.952060
lib3348_C4K47ACXX,UNPAIRED,13381009,13381009,1,0,13381009,1,587399779,7845306,367414431,365021784,0,0.063161,0.005603,0.000059,49.180679,0,0,0,0.501428,0,0,,,,658087104,658067508,5040182,169071007,271470790,70981572,141504117,0,2996474,2946435,0.007659,0.25692,0.412527,0.107864,0.21503,0.669448,0.669428,0.50421,0.856252,0.160469,1.07974,0.140083,,,,14006617,13381012,95.5%,5535704,41.4%,299561,626961,0,0,34631084,Unknown Library,13381009,0,0,9854219,0,0,0.736433,,0.955335
lib3351_C4K47ACXX,UNPAIRED,5986159,5986159,1,0,5986159,1,241091847,1846534,86153484,85526908,0,0.148981,0.005699,0.000055,48.956053,0,0,0,0.500394,0,0,,,,293058716,293052537,2627963,33863698,62715677,58211073,135634177,0,663376,649008,0.008968,0.115555,0.214008,0.198637,0.462832,0.329563,0.329556,0.505474,1.141061,0.05238,1.690402,0.032004,,,,6417845,5986162,93.3%,4139626,69.2%,166984,145195,0,0,30561646,Unknown Library,5986159,0,0,4894770,0,0,0.817681,,0.932737
lib3352_C4K47ACXX,UNPAIRED,15249762,15249762,1,0,15249762,1,692656629,12120195,561913240,558118655,0,0.022203,0.005683,0.000034,49.248783,0,0,0,0.500483,0,0,,,,751032224,751016165,6613767,333988581,300015116,51913200,58485882,0,4441318,4422290,0.008806,0.444716,0.399479,0.069124,0.077876,0.844194,0.844176,0.501073,0.483317,0.595988,0.60411,0.865919,,,,16017141,15249765,95.2%,3129568,20.5%,635569,809440,0,0,15687856,Unknown Library,15249762,0,0,7894745,0,0,0.517696,,0.952090
lib3353_C4K47ACXX,UNPAIRED,12998948,12998948,1,0,12998948,1,591891494,9606347,450307253,447252009,0,0.028444,0.005265,0.000053,49.249024,0,0,0,0.501241,0,0,,,,640185506,640164378,3491659,218328931,307245190,44779672,66319138,0,3532057,3485667,0.005454,0.341051,0.479947,0.06995,0.103597,0.820999,0.820972,0.503305,0.762941,0.224156,0.877322,0.245426,,,,13692894,12998951,94.9%,3392602,26.1%,386870,727933,0,0,17768037,Unknown Library,12998948,0,0,8644361,0,0,0.665005,,0.949321
lib3354_C4K47ACXX,UNPAIRED,14040908,14040908,1,0,14040908,1,640131162,10933674,509749824,506449225,0,0.023136,0.005058,0.000042,49.262729,0,0,0,0.500686,0,0,,,,691693444,691674583,3474358,299150899,296522744,36675275,55852069,0,4120421,4100031,0.005023,0.432502,0.428703,0.053024,0.080749,0.861205,0.861182,0.50124,0.515663,0.553115,0.623412,0.775435,,,,14727576,14040911,95.3%,3107235,22.1%,308839,773750,0,0,15645550,Unknown Library,14040908,0,0,7782896,0,0,0.554301,,0.953375
lib3355_C4K47ACXX,UNPAIRED,14835273,14835273,1,0,14835273,1,676179771,12095344,562353289,558662970,0,0.020518,0.005296,0.000038,49.258403,0,0,0,0.500609,0,0,,,,730761850,730743795,7073000,326232276,300855487,43608744,52974772,0,4333632,4317833,0.009679,0.446439,0.411711,0.059677,0.072494,0.85815,0.858129,0.500913,0.465405,0.552264,0.615747,0.800093,,,,15540050,14835276,95.5%,2739930,18.5%,523864,745923,0,0,13747423,Unknown Library,14835273,0,0,7835138,0,0,0.528142,,0.954648
lib3357_C4K47ACXX,UNPAIRED,13756181,13756181,1,0,13756181,1,625493710,10659121,496381374,493425899,0,0.024486,0.00498,0.000032,49.259593,0,0,0,0.500683,0,0,,,,677623873,677611102,3365975,304967503,271051708,39686859,58539198,0,4026815,4001980,0.004967,0.450063,0.400011,0.058569,0.086391,0.850073,0.850057,0.501547,0.489678,0.576944,0.598898,0.849703,,,,14386254,13756184,95.6%,3097061,22.5%,356227,707533,0,0,15962395,Unknown Library,13756181,0,0,7209545,0,0,0.524095,,0.956203
